_,Id,ValidationStatus,PublishStatus,VersionNumber,IsLatestVersion,IsVisibleInApp,IsVisibleInPkb,IsVisibleInCsp,IsVisibleInPrm,Language,Title,UrlName,ArchivedDate,ArchivedById,Summary,NextReviewDate,LargeLanguageModel,ArticleNumber,FirstPublishedDate,LastPublishedDate,ArticleArchivedById,ArticleArchivedDate,ArticleCaseAttachCount,ArticleCreatedById,ArticleCreatedDate,ArticleTotalViewCount,SourceId,AssignedToId,AssignedById,AssignmentDate,AssignmentDueDate,AssignmentNote,MigratedToFromArticleVersion,Article_Details__c
[Knowledge__kav],ka0Om0000000KrZIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying � applicant in Gujarat,Applying-applicant-in-Gujarat,,,,,,1050,2023-12-15T06:04:20.000+0000,2023-12-15T06:04:20.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:04:08.000+0000,1,,,,,,,,"<span style=""font-size: 11pt;""><span style=""font-family: Calibri,sans-serif;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">QUT is unable to consider applications for our Business programs from prospective students from Gujarat or Punjab. Additionally, you will not be eligible for any QUT pathway programs and will need to meet the entry requirements and English language requirements for your course from your previous study.</span></span></span><br>�"
[Knowledge__kav],ka0Om0000000KoLIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying � Applicants from Nepal,Applying-Applicants-from-Nepal,,,,,,1048,2023-12-15T06:03:00.000+0000,2023-12-15T06:03:00.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:02:44.000+0000,0,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">If you are interested in undertaking a pathway program at QUT, please be aware that we no longer consider the following pathway programs for students from Nepal: </span></span></span><ol><li style=""margin-left: 56px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">General English </span></span></span></li><li style=""margin-left: 56px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">English for Academic Purposes Standard and Extended</span></span></span></li><li style=""margin-left: 56px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">QUT Foundation Program </span></span></span></li></ol><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">You may still be considered for a Diploma pathway if you are eligible.</span></span>"
[Knowledge__kav],ka0Om0000000KmjIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying � Applicants from Pakistan,Applying-Applicants-from-Pakistan,,,,,,1047,2023-12-15T06:02:21.000+0000,2023-12-15T06:02:21.000+0000,,,1,005Om000000NQ6gIAG,2023-12-15T06:02:08.000+0000,4,,,,,,,,"<span style=""font-size: 11.0pt;"">QUT is unable to provide academic or English pathway program options for students from Pakistan. If you would like to study at QUT, you will need to meet the entry requirements for your course.</span><br>�<br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">If you are applying for the Bachelor of Nursing, or the Master of Nursing � Entry to Practice, we can still consider you for the Diploma of Health Science (Nursing) and IELTS Advanced as a pathway to this course.�</span></span>"
[Knowledge__kav],ka0Om0000000Kl7IAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying � Applicants from Gujarat/Punjab (Business),Applying-Applicants-from-Gujarat-Punjab-Business,,,,,,1046,2023-12-15T06:01:48.000+0000,2023-12-15T06:01:48.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:01:36.000+0000,2,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">QUT is unable to consider applications for our Business programs from prospective students from Gujarat or Punjab. Additionally, you will not be eligible for any QUT pathway programs and will need to meet the entry requirements and English language requirements for your course from your previous study. </span></span>"
[Knowledge__kav],ka0Om0000000KjVIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying � Applicants from Haryana,Applying-Applicants-from-Haryana,,,,,,1045,2023-12-15T06:01:14.000+0000,2023-12-15T06:01:14.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:00:50.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Unfortunately, due to new GTE restrictions, QUT is regretfully unable to consider applications from students from Haryana, Uddham Singh Nagar, Haldwani, Ganganagar, Hanumangarh, Pilibhit, Lakhimpur Kheri, or Una. </span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">We wish you all the best in your future endeavours. </span></span>"
[Knowledge__kav],ka0Om0000000KhuIAE,Not Validated,Online,2,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying � applicant in Punjab,Applying-applicant-in-Punjab,,,,,,1044,2023-12-15T05:55:25.000+0000,2023-12-15T05:59:24.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:55:05.000+0000,3,,,,,,,,"<span style=""font-size: 14px;""><span style=""font-family: Calibri,sans-serif;""><a href=""https://www.qut.edu.au/study/international/find-a-representative"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">QUT official representatives</span></a><span style=""font-family: &quot;Arial&quot;,sans-serif;""> make an assessment on who they wish to support with making an application to QUT based on their likelihood to be accepted.</span></span><br><br><span style=""font-family: Calibri,sans-serif;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">In your region, we have three official representatives that are authorised to submit applications to QUT:</span></span></span><ul><li><span style=""font-size: 14px;""><span style=""font-family: Arial,sans-serif;"">IDP India</span></span></li><li><span style=""font-size: 14px;""><span style=""font-family: Arial,sans-serif;"">Kangaroo studies</span></span></li><li><span style=""font-size: 14px;""><span style=""font-family: Arial,sans-serif;"">Silver Fern</span></span></li></ul><span style=""font-size: 14px;""><span style=""font-family: Calibri,sans-serif;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">If you have not yet approached these agencies, I recommend you do so in order to have your application submitted.</span></span><br><br><span style=""font-family: &quot;Arial&quot;,sans-serif;"">If these agencies are unable or unwilling to submit an application on your behalf, there are no other avenues for you to apply to study at QUT.</span></span>"
[Knowledge__kav],ka0Om0000000KgHIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying � agent clarification,Applying-agent-clarification,,,,,,1043,2023-12-15T05:53:13.000+0000,2023-12-15T05:53:13.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:52:47.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">The requirement to apply to QUT via an agent is not reflective of your personal circumstances, but rather is a requirement of the Australian government�s sanction laws. Australian sanction laws enforce United Nations Security Council (UNSC) and Australian Autonomous sanctions regimes. Up to date details on country specific sanctions can be found on the�</span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://dfat.gov.au/pages/default.aspx"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"" title=""https://dfat.gov.au/pages/default.aspx"">Department of Foreign Affairs and Trade</a></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">�website.</span></span></span>"
[Knowledge__kav],ka0Om0000000KefIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying � onshore agents,Applying-onshore-agents,,,,,,1042,2023-12-15T05:52:26.000+0000,2023-12-15T05:52:26.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:52:15.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">QUT agents located in Australia will not be able to assist applicants who require a QUT representative to apply if they are not currently in Australia.</span></span></span>"
[Knowledge__kav],ka0Om0000000Kd3IAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying � Onshore student studying at Australian university,Applying-Onshore-student-studying-at-Australian-university,,,,,,1041,2023-12-15T05:51:47.000+0000,2023-12-15T05:51:47.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:51:35.000+0000,3,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">Your applications process will depend on what kind of visa you are on. </span></span><span style=""font-size: 11.0pt;"">If you are onshore on a tourist or short-term visa, you will need to apply via an onshore agent.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">If you are already on a student or more permanent visa, you may be able to apply directly.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Depending on the visa and country of origin, the Department of Home Affairs may ask you to return home to lodge the visa application. This is a visa issue, and not an application one, so you will need to check your visa conditions with the Department. </span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">We would encourage you to apply through our portal and during assessment Admissions will let you know if you must apply through an agent.</span></span>"
[Knowledge__kav],ka0Om0000000KbRIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying � preferences,Applying-preferences,,,,,,1040,2023-12-15T05:51:09.000+0000,2023-12-15T05:51:09.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:50:56.000+0000,2,,,,,,,,"<span style=""font-size: 11pt;""><span style=""font-family: Calibri,sans-serif;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">As part of your application, you will have the option to select preferences of study. This means, as part of the one application, you can select the Masters program as your first preference, and another course, such as the Bachelors as a second preference. What will then happen is that admissions will assess your eligibility for the Master first and if you aren�t eligible then consider your eligibility for your second preference.</span></span></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">You don�t need to create two separate applications.</span></span></span>"
[Knowledge__kav],ka0Om0000000K6nIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Foundation course � no ATAR,Foundation-course-no-ATAR,,,,,,1019,2023-12-15T05:50:14.000+0000,2023-12-15T05:50:14.000+0000,,,0,005Om000000Mz4rIAC,2023-12-15T05:07:51.000+0000,0,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""tab-stops: 52.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">For <b>Foundation course only</b>, we can continue to use the subject results in place of ATAR:</span></span></span></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><img src=""https://qut360--uat.sandbox.file.force.com/servlet/rtaImage?eid=ka0Om0000000K6n&amp;feoid=00NOm000000FJTp&amp;refid=0EMOm00000289pm"" style=""width: 565px;height: 274px;""></img></span></span>"
[Knowledge__kav],ka0Om0000000KJhIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,PhD/Research scholarship,PhD-Research-scholarship,,,,,,1027,2023-12-15T05:49:28.000+0000,2023-12-15T05:49:28.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:29:34.000+0000,4,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;""><span style=""color: #2f5496;"">Scholarships</span></span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">QUT has an annual research scholarship round which has a closing date each year. The 2023 scholarship round has closed, so should you wish to apply for a research scholarship, you will need to consider 2024. The 2024 annual scholarship round opens on 1 May 2023 and closes on 31 July 2023. You can submit your application now to be considered for the 2024 round. In the annual scholarship round, we offer these centrally-funded scholarships:</span></span></span></span><ul><li><a href=""https://www.qut.edu.au/study/fees-and-scholarships/scholarships/research-training-program-stipend"" target=""_blank""><span style=""font-size: 11.0pt;"">Research Training Program (RTP) Stipend</span></a></li><li><a href=""https://www.qut.edu.au/study/fees-and-scholarships/scholarships/qut-postgraduate-research-award-qutpra"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT Postgraduate Research Award (QUTPRA)</span></a></li></ul><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">You can find out more about </span></span></span><a href=""https://www.qut.edu.au/research/study-with-us/scholarships/applying-for-scholarships"" target=""_blank""><span style=""font-size: 11.0pt;"">applying for research scholarships</span></a>�<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">on our website.</span></span></span>"
[Knowledge__kav],ka0Om0000000KZpIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Medical course enquiries (MBBS),Medical-course-enquiries-MBBS,,,,,,1039,2023-12-15T05:48:06.000+0000,2023-12-15T05:48:06.000+0000,,,1,005Om000000NQ6gIAG,2023-12-15T05:47:50.000+0000,12,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">QUT offers several courses which prepare graduates for careers in a range of health professions.� Information on QUT Health course offerings can be found by visiting </span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/study/health?undergraduate"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Health - Explore our courses</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">.<br><br>Within the Faculty of Health, QUT has brought together its existing strengths in medical research, in medical training and in clinical medicine by establishing a new School of Clinical Medicine.� QUT does not currently offer a course to prepare medical graduates, however if a decision was made by the Commonwealth Government regarding an allocation of places, QUT would consider working with the appropriate authorities to offer these courses.</span></span>"
[Knowledge__kav],ka0Om0000000KOYIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,English program fee payment schedule,English-program-fee-payment-schedule,,,,,,1038,2023-12-15T05:47:23.000+0000,2023-12-15T05:47:23.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:47:14.000+0000,7,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">For 5-week GE courses, they pay the full tuition fee upfront. For GE courses 10 weeks and over, they pay 50% of the tuition fee upfront. The remaining 50% is paid per teaching period. For the EAP programs, it�s the full tuition fee upfront.</span></span>"
[Knowledge__kav],ka0Om0000000KYDIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,English program duration assessment,English-program-duration-assessment,,,,,,1037,2023-12-15T05:46:46.000+0000,2023-12-15T05:46:46.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:46:36.000+0000,3,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Students will either have a standalone GE only offer or a packaged offer (GE + EAP + Academic program):</span></span></span><ul><li><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Students who have a GE only offer nominate how many weeks they wish to study (eg 5, 10, 15, 20�up to 45 weeks). No English score is required to apply for a GE only offer. On their first day, they take the class placement test so we know which GE level class to start them in. The best contact for standalone English offers is QUT College (</span><a href=""mailto:college@qut.edu.au"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">college@qut.edu.au</span></a><span style=""font-size: 11.0pt;"">).</span></span></span></li></ul><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">Students who have a packaged offer will have submitted an English score with their application for their preferred academic program (eg diploma, bachelor, masters). Based on this English score, International Admissions can make an assessment of how many weeks of GE + EAP the student is likely to need. The student will still need to take the class placement test on their first day of GE so we know which GE class level to enrol them in. Their progression into their next course (usually EAP 1) is not dependant on their GE class level. They need to pass the EAP Entry Test or provide an updated English score to progress into EAP. </span></span>"
[Knowledge__kav],ka0Om0000000KWbIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,General English program start dates,General-English-program-start-dates,,,,,,1036,2023-12-15T05:46:10.000+0000,2023-12-15T05:46:10.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:45:56.000+0000,2,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">The General English program has nine 5-week teaching periods per year (C5TP1, C5TP2, C5TP3�up to C5TP9). That means we have nine start dates per year (C5TP1 starts Jan; C5TP2 starts Feb; C5TP3 starts Mar etc). </span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">The duration of the program does not matter as students can potentially start on any of these nine start dates. For example, on the 3 Jan we may have students starting a 5-week course as well as students starting a 10-week course or a 45-weeks course of GE.</span></span>"
[Knowledge__kav],ka0Om0000000KUzIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Graduate Certificate in Education (Early Childhood),Graduate-Certificate-in-Education-Early-Childhood,,,,,,1035,2023-12-15T05:45:35.000+0000,2023-12-15T05:45:35.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:45:26.000+0000,5,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">The </span><a href=""https://www.qut.edu.au/courses/graduate-certificate-in-education-early-childhood?international"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Graduate Certificate in Education (Early Childhood)</span></a><span style=""font-size: 11.0pt;""> is only available for part time online study. If you would like to study this particular major, you would need to study via online mode from your home country, or you must hold a visa other than an Australian student visa which has no limitations on study and covers the duration of the course. </span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">If you prefer to study on-campus, the no major option is best for this.</span></span>"
[Knowledge__kav],ka0Om0000000KTNIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Master of Education (TESOL Specialisation) - placements,Master-of-Education-TESOL-Specialisation-placements,,,,,,1034,2023-12-15T05:45:00.000+0000,2023-12-15T05:45:00.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:44:45.000+0000,2,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">Students do <b>not�</b>do professional experience placement in the TESOL units in </span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/courses/graduate-certificate-in-education-tesol?international"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"" title=""https://www.qut.edu.au/courses/graduate-certificate-in-education-tesol""><span style=""font-size: 11.0pt;"">EU60 Graduate Certificate in Education (TESOL)</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">�and </span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/courses/master-of-education-tesol-specialisation?domestic"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"" title=""https://www.qut.edu.au/courses/master-of-education-tesol-specialisation?domestic""><span style=""font-size: 11.0pt;"">EU71 Master of Education (TESOL Specialisation)</span></a></span></span>"
[Knowledge__kav],ka0Om0000000KRlIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Master of Teaching - placements,Master-of-Teaching-placements,,,,,,1033,2023-12-15T05:44:31.000+0000,2023-12-15T05:44:31.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:43:59.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Students in the Master of Teaching program undertake several different placements of different lengths over the course of their degree. It also varies based on course enrolment (EU30, EU40 or EU50).</span></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;"">�</span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Further information can be found about these placements here: </span><a href=""https://www.qut.edu.au/study/education/professional-experience/pre-service-teachers"" style=""color: #0563c1;text-decoration: underline;"" title=""Click to follow link: https://www.qut.edu.au/study/education/professional-experience/pre-service-teachers"" target=""_blank""><span style=""font-size: 11.0pt;"">https://www.qut.edu.au/study/education/professional-experience/pre-service-teachers</span></a></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">QUT will help source placements for this program. </span></span>"
[Knowledge__kav],ka0Om0000000KQ9IAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Master of Teaching - general,Master-of-Teaching-general,,,,,,1032,2023-12-15T05:43:34.000+0000,2023-12-15T05:43:34.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:43:15.000+0000,10,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">If you are interested in studying a Master of Teaching, there are numerous specialisations that you can choose from.� </span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Please see major options below:</span></span></span><ul><li><span style=""font-size: 10.5pt;""><span style=""tab-stops: list .5in;""><span style=""font-family: Arial,sans-serif;""><a href=""https://www.qut.edu.au/courses/master-of-teaching-early-childhood?international"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Master of Teaching (Early Childhood)</span></a></span></span></span></li><li><span style=""font-size: 10.5pt;""><span style=""tab-stops: list .5in;""><span style=""font-family: Arial,sans-serif;""><a href=""https://www.qut.edu.au/courses/master-of-teaching-primary"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Master of Teaching (Primary)</span></a></span></span></span></li><li><span style=""font-size: 10.5pt;""><span style=""tab-stops: list .5in;""><span style=""font-family: Arial,sans-serif;""><a href=""https://www.qut.edu.au/courses/master-of-teaching-secondary?international"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Master of Teaching (Secondary)</span></a></span></span></span></li></ul><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">To view the entry requirements, visit the course page and scroll down to the �Explore this course� section and click on the �Requirements� tab. Our international admission team will assess your eligibility once you have submitted a formal application. <i>We cannot pre-assess qualifications.</i></span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">This course meets professional teaching standards for the Australian Institute for Teaching and School Leadership and Queensland College of Teachers. Graduates are eligible to apply for teacher registration.�Applicants seeking teacher registration in Australia may be required to provide evidence of English Language proficiency levels. Further information is available from relevant registering bodies.</span></span>"
[Knowledge__kav],ka0Om0000000KOXIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Master of Engineering � alternatives,Master-of-Engineering-alternatives,,,,,,1031,2023-12-15T05:42:23.000+0000,2023-12-15T05:42:23.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T05:42:09.000+0000,5,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">From 2024, we will no longer be offering EN50 Master of Engineering. </span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">You may wish to consider the Master of Engineering Management. </span></span>"
[Knowledge__kav],ka0Om0000000KMvIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Bachelor of Education - general,Bachelor-of-Education-general,,,,,,1030,2023-12-15T05:41:43.000+0000,2023-12-15T05:41:43.000+0000,,,1,005Om000000NQ6gIAG,2023-12-15T05:41:31.000+0000,11,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">If you are interested in studying a Bachelor of Education, there are numerous specialisations that you can choose from.� </span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Please see major options below:</span></span></span><ul><li><span style=""font-size: 10.5pt;""><span style=""color: #2f5496;""><span style=""tab-stops: list .5in;""><span style=""font-family: Arial,sans-serif;""><a href=""https://www.qut.edu.au/courses/bachelor-of-education-early-childhood"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Bachelor of Education (Early Childhood)</span></a></span></span></span></span></li><li><span style=""font-size: 10.5pt;""><span style=""color: #2f5496;""><span style=""tab-stops: list .5in;""><span style=""font-family: Arial,sans-serif;""><a href=""https://www.qut.edu.au/courses/bachelor-of-education-primary"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Bachelor of Education (Primary)</span></a></span></span></span></span></li><li><span style=""font-size: 10.5pt;""><span style=""color: #2f5496;""><span style=""tab-stops: list .5in;""><span style=""font-family: Arial,sans-serif;""><a href=""https://www.qut.edu.au/courses/bachelor-of-education-secondary"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Bachelor of Education (Secondary)</span></a></span></span></span></span></li></ul><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">To view the entry requirements, visit the course page and scroll down to the �Explore this course� section and click on the �Requirements� tab. Use the drop-down menu to select your country to view the qualification requirements. If your country or qualifications are not listed, you can still apply for this course and our international admission team will assess your eligibility once you have submitted a formal application. <i>We cannot pre-assess qualifications.</i></span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">These courses meets professional teaching standards for the Australian Institute for Teaching and School Leadership�and Queensland College of Teachers. Graduates are eligible to apply for teacher registration. </span></span>"
