$$Pricebook2.Name$Product2.Name,Id,IsActive,Pricebook2.Name,Pricebook2Id,Product2.Name,Product2Id,UnitPrice
"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37;Digital Project Board Governance: Microcredential",01u8q000000ZHw7AAG,true,"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37",01s8q0000000TU9AAM,Digital Project Board Governance: Microcredential,01t8q000000EvSRAA0,1375
"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37;Health Care Law and Ethics",01u8q000000ZHw9AAG,true,"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37",01s8q0000000TU9AAM,Health Care Law and Ethics,01t8q000000EwvPAAS,2325
"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37;Implementation Science – Theory and Application in Health",01u8q000000ZHwCAAW,true,"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37",01s8q0000000TU9AAM,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37;Developing, Engaging, and Consuming Esports",01u8q000000ZHwHAAW,true,"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37",01s8q0000000TU9AAM,"Developing, Engaging, and Consuming Esports",01t8q000000F1nbAAC,132
"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37;Occupational Health and Safety Law and Policy",01u8q000000ZHwKAAW,true,"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37",01s8q0000000TU9AAM,Occupational Health and Safety Law and Policy,01t8q000000F8jhAAC,2325
"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37;Maximising Team Performance Through Empowerment",01u8q000000ZHwMAAW,true,"Corporate Bundle - Department Of Children, Youth Justice And Multicultural Affairs (QLD) 2023-03-07 05:57:37",01s8q0000000TU9AAM,Maximising Team Performance Through Empowerment,01t8q000000FA4gAAG,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Creating Publications that Cut Through and Inspire Action",01u8q000000ZHwSAAW,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Creating Publications that Cut Through and Inspire Action,01t8q000000Eu14AAC,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Introduction to Storytelling with Data",01u8q000000ZHwUAAW,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Introduction to Storytelling with Data,01t8q000000Eu16AAC,268
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Disaster Response and Recovery",01u8q000000ZHwXAAW,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Disaster Response and Recovery,01t8q000000Eu19AAC,2090
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Being Strategic: Thinking and acting with impact",01u8q000000ZHwaAAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Being Strategic: Thinking and acting with impact,01t8q000000Eu1IAAS,268
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Leadership In Health Management",01u8q000000ZHwbAAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Leadership In Health Management,01t8q000000Eu1KAAS,2325
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Leadership of Quality and Safety in Health Care",01u8q000000ZHwdAAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Leadership of Quality and Safety in Health Care,01t8q000000Eu1MAAS,2325
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Successful Speechwriting",01u8q000000ZHwnAAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Successful Speechwriting,01t8q000000Eu1gAAC,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Using Design Thinking to Create Place-based Social Change",01u8q000000ZHwpAAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Using Design Thinking to Create Place-based Social Change,01t8q000000Eu1nAAC,535
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Leadership of Quality and Safety in Health Care with Assessment",01u8q000000ZHwzAAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Leadership of Quality and Safety in Health Care with Assessment,01t8q000000Eu24AAC,2905
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Disaster Response and Recovery with Assessment",01u8q000000ZHx0AAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Disaster Response and Recovery with Assessment,01t8q000000Eu25AAC,2905
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Leadership In Health Management with Assessment",01u8q000000ZHx2AAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Leadership In Health Management with Assessment,01t8q000000Eu27AAC,2905
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Psychology of Decision Making",01u8q000000ZHxBAAW,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Psychology of Decision Making,01t8q000000Eu9iAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;The Strategic Accountant",01u8q000000ZHxRAAW,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,The Strategic Accountant,01t8q000000EvSSAA0,660
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Disaster Planning and Preparedness",01u8q000000ZHxUAAW,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Disaster Planning and Preparedness,01t8q000000EyX5AAK,2325
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Disaster Planning and Preparedness with Assessment",01u8q000000ZHxVAAW,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Disaster Planning and Preparedness with Assessment,01t8q000000EyX6AAK,2905
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Introduction to Disaster Risk Management",01u8q000000ZHxXAAW,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Introduction to Disaster Risk Management,01t8q000000EyX9AAK,2325
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Introduction to Disaster Risk Management with Assessment",01u8q000000ZHxYAAW,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Introduction to Disaster Risk Management with Assessment,01t8q000000EyXAAA0,2905
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Introduction to Quality Management in Health",01u8q000000ZHxZAAW,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Introduction to Quality Management in Health with Assessment",01u8q000000ZHxaAAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Introduction to Quality Management in Health with Assessment,01t8q000000EyXCAA0,2905
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Strategic Leadership of Supplier Relationships",01u8q000000ZHxcAAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Strategic Leadership of Supplier Relationships,01t8q000000F20jAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Strategically Managing Project Risk",01u8q000000ZHxdAAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Strategically Managing Project Risk,01t8q000000F20oAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;The Future of Human Resources: Unlocking Human Potential",01u8q000000ZHxfAAG,false,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,The Future of Human Resources: Unlocking Human Potential,01t8q000000FA4bAAG,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Building a High-Performing Team: The Eight Characteristics of Winning Teams",01u8q000000ZHwNAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Building a High-Performing Team: The Eight Characteristics of Winning Teams,01t8q000000Eu0vAAC,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Business Process Data Analytics",01u8q000000ZHwOAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Business Process Data Analytics,01t8q000000Eu0wAAC,3120
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Business Process Modelling with BPMN & Improvement",01u8q000000ZHwPAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Business Process Modelling with BPMN & Improvement,01t8q000000Eu0yAAC,3520
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Compelling Copywriting for Print & Digital",01u8q000000ZHwQAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Compelling Copywriting for Print & Digital,01t8q000000Eu11AAC,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Contract Law for Non-Lawyers",01u8q000000ZHwRAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Contract Law for Non-Lawyers,01t8q000000Eu12AAC,2000
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Data Analytics and Machine Learning for Decision Making",01u8q000000ZHwTAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Data Analytics and Machine Learning for Decision Making,01t8q000000Eu15AAC,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Empowered Decision Making",01u8q000000ZHwVAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Empowered Decision Making,01t8q000000Eu17AAC,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Developing Emotional Intelligence",01u8q000000ZHwWAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Developing Emotional Intelligence,01t8q000000Eu18AAC,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Human Factors and Ergonomics",01u8q000000ZHwYAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Human Factors and Ergonomics,01t8q000000Eu1DAAS,2325
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Leadership in Disaster Management",01u8q000000ZHwZAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Leadership in Disaster Management,01t8q000000Eu1HAAS,2325
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Leadership in the Digital Age",01u8q000000ZHwcAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Leadership in the Digital Age,01t8q000000Eu1LAAS,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Leadership, Coaching & Culture",01u8q000000ZHweAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,"Leadership, Coaching & Culture",01t8q000000Eu1NAAS,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Leading Change and Growth Through the power of conversation",01u8q000000ZHwfAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Leading Change and Growth Through the power of conversation,01t8q000000Eu1OAAS,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Lean Six Sigma Green Belt - Virtual",01u8q000000ZHwgAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Lean Six Sigma Green Belt - Virtual,01t8q000000Eu1PAAS,3120
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Lean Six Sigma Green Belt",01u8q000000ZHwhAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Lean Six Sigma Green Belt,01t8q000000Eu1QAAS,3520
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Mastering Data Visualisation for Marketing and Communications",01u8q000000ZHwiAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Mastering Data Visualisation for Marketing and Communications,01t8q000000Eu1RAAS,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Maximising your Influence as a Leader",01u8q000000ZHwjAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Maximising your Influence as a Leader,01t8q000000Eu1SAAS,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Planning Professional Presentations",01u8q000000ZHwkAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Planning Professional Presentations,01t8q000000Eu1cAAC,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Social Impact Evaluation Principles and Practices",01u8q000000ZHwlAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Social Impact Evaluation Principles and Practices,01t8q000000Eu1eAAC,803
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Strategic Business Process Management",01u8q000000ZHwmAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Strategic Business Process Management,01t8q000000Eu1fAAC,3120
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;The Psychology of Negotiation",01u8q000000ZHwoAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,The Psychology of Negotiation,01t8q000000Eu1lAAC,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Using Influence to be an Effective Negotiator",01u8q000000ZHwqAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Using Influence to be an Effective Negotiator,01t8q000000Eu1oAAC,880
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Enterprise Leadership - Leading Self & Others",01u8q000000ZHwrAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Enterprise Leadership - Leading Self & Others,01t8q000000Eu1pAAC,1965
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Enterprise Leadership - Actioning Strategic Innovation",01u8q000000ZHwsAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Enterprise Leadership - Actioning Strategic Innovation,01t8q000000Eu1qAAC,1965
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Enterprise Leadership - Communicating for Results",01u8q000000ZHwtAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Enterprise Leadership - Communicating for Results,01t8q000000Eu1rAAC,1965
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Enterprise Leadership - Leading Strategic Initiatives",01u8q000000ZHwuAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Enterprise Leadership - Leading Strategic Initiatives,01t8q000000Eu1tAAC,1965
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Enterprise Leadership - Managing Stakeholder Relationships",01u8q000000ZHwvAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Enterprise Leadership - Managing Stakeholder Relationships,01t8q000000Eu1vAAC,1965
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Enterprise Leadership - Leading for High Performance",01u8q000000ZHwwAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Enterprise Leadership - Leading for High Performance,01t8q000000Eu1zAAC,1965
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Enterprise Leadership - Leader As Coach",01u8q000000ZHwxAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Enterprise Leadership - Leader As Coach,01t8q000000Eu20AAC,1965
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Enterprise Leadership - Systems Thinking for Leaders",01u8q000000ZHwyAAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Enterprise Leadership - Systems Thinking for Leaders,01t8q000000Eu21AAC,1965
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Leadership in Disaster Management with Assessment",01u8q000000ZHx1AAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Leadership in Disaster Management with Assessment,01t8q000000Eu26AAC,2905
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Human Factors and Ergonomics with Assessment",01u8q000000ZHx3AAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Human Factors and Ergonomics with Assessment,01t8q000000Eu28AAC,2905
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Critical Thinking and Reasoning",01u8q000000ZHx4AAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Critical Thinking and Reasoning,01t8q000000Eu9aAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Culturally Diverse Thinking & Perspectives",01u8q000000ZHx5AAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Culturally Diverse Thinking & Perspectives,01t8q000000Eu9cAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Cyber Security for Non-Cyber Professionals",01u8q000000ZHx6AAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Cyber Security for Non-Cyber Professionals,01t8q000000Eu9dAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Leading Complex Projects",01u8q000000ZHx7AAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Leading Complex Projects,01t8q000000Eu9eAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Making Sense of Online Communities",01u8q000000ZHx8AAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Making Sense of Online Communities,01t8q000000Eu9fAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Organisational Psychology",01u8q000000ZHx9AAG,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Organisational Psychology,01t8q000000Eu9gAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Project Management Processes & Practices",01u8q000000ZHxAAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Project Management Processes & Practices,01t8q000000Eu9hAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Psychology of Teams",01u8q000000ZHxCAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Psychology of Teams,01t8q000000Eu9jAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Developing a Roadmap for Procurement Success",01u8q000000ZHxDAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Developing a Roadmap for Procurement Success,01t8q000000Eu9kAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Information Technology: Artificial Intelligence",01u8q000000ZHxEAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Information Technology: Artificial Intelligence,01t8q000000Eu9lAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Information Technology: VR & AR",01u8q000000ZHxFAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Information Technology: VR & AR,01t8q000000Eu9mAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Lean Thinking",01u8q000000ZHxGAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Lean Thinking,01t8q000000Eu9nAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Managing People",01u8q000000ZHxHAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Managing People,01t8q000000Eu9oAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Organisational Design",01u8q000000ZHxIAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Organisational Design,01t8q000000Eu9pAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Project & People",01u8q000000ZHxJAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Project & People,01t8q000000Eu9qAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Psychology",01u8q000000ZHxKAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Psychology,01t8q000000Eu9rAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Reflective and Resilient Thinking",01u8q000000ZHxLAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Reflective and Resilient Thinking,01t8q000000Eu9sAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Understanding 'Digital' for the Modern Organisation",01u8q000000ZHxMAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Understanding 'Digital' for the Modern Organisation,01t8q000000Eu9tAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Understanding Organisational Behaviour",01u8q000000ZHxNAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Understanding Organisational Behaviour,01t8q000000Eu9uAAC,132
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;QUTeX Fundamentals: Strategic It-Enabled Innovation",01u8q000000ZHxOAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,QUTeX Fundamentals: Strategic It-Enabled Innovation,01t8q000000Eu9wAAC,264
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Digital Project Board Governance: Masterclass",01u8q000000ZHxPAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Digital Project Board Governance: Masterclass,01t8q000000EvSQAA0,1265
"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10;Digital Project Board Governance: Microcredential",01u8q000000ZHxQAAW,true,"Corporate Bundle - Department of Communities, Housing and Digital Economy 2023-03-07 06:12:10",01s8q0000000TUEAA2,Digital Project Board Governance: Microcredential,01t8q000000EvSRAA0,1375
