Description,Family,Id,IsActive,Name
,Education,01tOm000000w1HnIAI,true,Research in Human Movement
,Education,01tOm000000w1HoIAI,true,Exercise and Sports Nutrition
,Education,01tOm000000w1HpIAI,true,Skill Acquisition
,Education,01tOm000000w1HqIAI,true,Exercise Conditioning
,Education,01tOm000000w1HrIAI,true,Resistance Training
,Education,01tOm000000w1HsIAI,true,Wellness Processes and Strategies
,Education,01tOm000000w1HtIAI,true,"Curriculum, Pedagogy and Assessment: Junior Secondary Health &Physical Education"
,Education,01tOm000000w1HuIAI,true,Health and Physical Education Curriculum Studies 1
,Education,01tOm000000w1HvIAI,true,Understanding Physical Activity Participation
,Education,01tOm000000w1HwIAI,true,Constraint Based Learning in Performance Activities
,Education,01tOm000000w1HxIAI,true,Constraint Based Learning in Games and Sports
,Education,01tOm000000w1HyIAI,true,Advanced Physical Activity Learning Design
,Education,01tOm000000w1HzIAI,true,Physical Activity Learning Design
,Education,01tOm000000w1I0IAI,true,Foundations of Movement for Educators
,Education,01tOm000000w1I1IAI,true,"Curriculum, Pedagogy and Assessment 1: Health and Physical Education"
,Education,01tOm000000w1I2IAI,true,Advanced Nutrition Metabolism
,Education,01tOm000000w1I3IAI,true,Nutrition Therapy Counselling and Practice 1
,Education,01tOm000000w1I4IAI,true,Medical Nutrition Therapy Counselling and Practice 2
,Education,01tOm000000w1I5IAI,true,Community and Public Health Nutrition
,Education,01tOm000000w1I6IAI,true,Medical Nutrition Therapy 1
,Education,01tOm000000w1I7IAI,true,Foodservice Management
,Education,01tOm000000w1I8IAI,true,"Dietetic Communication, Counselling and Practice"
,Education,01tOm000000w1I9IAI,true,Nutrition Assessment
,Education,01tOm000000w1IAIAY,true,Performance Analysis
,Education,01tOm000000w1IBIAY,true,Motor Control and Learning 2
,Education,01tOm000000w1ICIAY,true,Biomechanics 2
,Education,01tOm000000w1IDIAY,true,Exercise Physiology 2
,Education,01tOm000000w1IEIAY,true,Applied Sport and Exercise Psychology
,Education,01tOm000000w1IFIAY,true,Sport Psychology
,Education,01tOm000000w1IGIAY,true,Applied Exercise and Sport Psychology
,Education,01tOm000000w1IHIAY,true,Sports Injury Prevention and Rehabilitation
,Education,01tOm000000w1IIIAY,true,Strength and Conditioning
,Education,01tOm000000w1IJIAY,true,Cardiorespiratory and Metabolic Disorders
,Education,01tOm000000w1IKIAY,true,"Cardiorespiratory, Metabolic and Renal Disorders"
,Education,01tOm000000w1ILIAY,true,"Neuro, Psych & Musculoskeletal Disorders"
,Education,01tOm000000w1IMIAY,true,"Musculoskeletal, Neurological and Occupational Disorders"
,Education,01tOm000000w1INIAY,true,Principles of Exercise Prescription
,Education,01tOm000000w1IOIAY,true,Sports Physiology
,Education,01tOm000000w1IPIAY,true,Oncology and Mental Health Disorders
,Education,01tOm000000w1IQIAY,true,Principles of Exercise Programming
,Education,01tOm000000w1IRIAY,true,Clinical Exercise Physiology Practicum A
,Education,01tOm000000w1ISIAY,true,"Curriculum, Pedagogy and Assessment: Senior Secondary Health &Physical Education"
,Education,01tOm000000w1ITIAY,true,Teaching Primary HPE
,Education,01tOm000000w1IUIAY,true,Health and Physical Education Curriculum Studies 2
,Education,01tOm000000w1IVIAY,true,Learning through physical activity
,Education,01tOm000000w1IWIAY,true,Advanced Health Education
,Education,01tOm000000w1IXIAY,true,Child and Adolescent Health
,Education,01tOm000000w1IYIAY,true,Administration of School Sport and HPE
,Education,01tOm000000w1IZIAY,true,Administration of School Sport
,Education,01tOm000000w1IaIAI,true,Understanding participation in physical activity
,Education,01tOm000000w1IbIAI,true,"Curriculum, Pedagogy and Assessment 2: Health and Physical Education"
,Education,01tOm000000w1IcIAI,true,Clin Prac Nutr & Diet - Medical Nutrition Therapy (Ambulatory)
,Education,01tOm000000w1IdIAI,true,Clinical Practice in Nutrition and Dietetics - Medical Nutrition Therapy (Acute)
,Education,01tOm000000w1IeIAI,true,Clin Prac in Nutr & Diet - Community and Public Health Nutrition
,Education,01tOm000000w1IfIAI,true,Clinical Practice in Nutrition and Dietetics - Foodservice Management
,Education,01tOm000000w1IgIAI,true,Clinical Practice in Individual Dietetic Case Management
,Education,01tOm000000w1IhIAI,true,Clinical Practice in Community and Public Health Nutrition
,Education,01tOm000000w1IiIAI,true,Clinical Practice in Community and Public Health Nutrition
,Education,01tOm000000w1IjIAI,true,Professional Practice in Nutrition
,Education,01tOm000000w1IkIAI,true,Professional Practice in Nutrition
,Education,01tOm000000w1IlIAI,true,Clinical Practice in Foodservice Management
,Education,01tOm000000w1ImIAI,true,Dietetic Business Management
,Education,01tOm000000w1InIAI,true,Contemporary Issues in Nutrition and Dietetics
,Education,01tOm000000w1IoIAI,true,Practicum 1
,Education,01tOm000000w1IpIAI,true,Sport and Exercise Science Practicum 1
,Education,01tOm000000w1IqIAI,true,Sport and Exercise Science Practicum 2
,Education,01tOm000000w1IrIAI,true,Clinical Exercise for Cardiorespiratory and Metabolic Disorders
,Education,01tOm000000w1IsIAI,true,"Clinical Exercise for Neurological, Psychological & Musculoskeletal Disorders"
,Education,01tOm000000w1ItIAI,true,Clinical Exercise Physiology Business Practice
,Education,01tOm000000w1IuIAI,true,Practicum A
,Education,01tOm000000w1IvIAI,true,Practicum B
,Education,01tOm000000w1IwIAI,true,Practicum C
,Education,01tOm000000w1IxIAI,true,Clinical Exercise Physiology Practicum B
,Education,01tOm000000w1IyIAI,true,Clinical Exercise Physiology Practicum C
,Education,01tOm000000w1IzIAI,true,Clinical Exercise Physiology Practicum Honours
,Education,01tOm000000w1J0IAI,true,Advanced Health and Physical Education Curriculum Studies
,Education,01tOm000000w1J1IAI,true,Evidence Based Practice in Exercise Science
,Education,01tOm000000w1J2IAI,true,Medical Nutrition Therapy Counselling and Practice 3
,Education,01tOm000000w1J3IAI,true,Community and Public Health Nutrition
,Education,01tOm000000w1J4IAI,true,Foodservice Management
,Education,01tOm000000w1J5IAI,true,Medical Nutrition Therapy 2
,Education,01tOm000000w1J6IAI,true,Nutrition Assessment
,Education,01tOm000000w1J7IAI,true,Contemporary Management and Practice of Food and Nutrition Services
,Education,01tOm000000w1J8IAI,true,Clinical Skills for Exercise Physiologists
,Education,01tOm000000w1J9IAI,true,Leadership in Nutrition and Dietetics Practice
,Education,01tOm000000w1JAIAY,true,Leadership in Nutrition and Dietetics Practice
,Education,01tOm000000w1JBIAY,true,Dietetic Leadership and Management
,Education,01tOm000000w1JCIAY,true,Clinical Exercise Physiology Professional Practice
,Education,01tOm000000w1JDIAY,true,"Clinical Exercise for Cardiorespiratory, Renal and Metabolic Disorders"
,Education,01tOm000000w1JEIAY,true,Clinical Exercise for Musculoskeletal and Neurological Disorders
,Education,01tOm000000w1JFIAY,true,Healthy Ageing
,Education,01tOm00000140QkIAI,true,Biology
,Education,01tOm00000140QlIAI,true,Research Thesis 7
,Education,01tOm00000140QmIAI,true,Research Thesis 8
,Education,01tOm0000014XPpIAM,true,Italian 2B (Enhanced) (Griffith University)
,Education,01tOm0000014XPqIAM,true,Spoken Chinese IIIB (University of Queensland)
,Education,01tOm0000014XPrIAM,true,Inclusive Learning Design: Embracing Diversity
,Education,01tOm0000014XPsIAM,true,IT Industry Project 1
,Education,01tOm0000014XPtIAM,true,Graphic Design
,Education,01tOm0000014XPuIAM,true,Theories of Visual Communication
,Education,01tOm0000014XPvIAM,true,Print Media
,Education,01tOm0000014XPwIAM,true,Visual Information Design
,Education,01tOm0000014XPxIAM,true,Studio Art Practice 1
,Education,01tOm0000014XPyIAM,true,Introduction to Entertainment
,Education,01tOm0000014XPzIAM,true,Global Entertainment
,Education,01tOm0000014XQ0IAM,true,Entertainment Practice: Balancing Creativity and Business
,Education,01tOm0000014XQ1IAM,true,Entertainment Industries Map
,Education,01tOm0000014XQ2IAM,true,Lawyers Skills
,Education,01tOm0000014XQ3IAM,true,Exercise in Clinical Populations
,Education,01tOm0000014aSZIAY,true,Mandarin 5
,Education,01tOm0000014aSaIAI,true,Mandarin 6
,Education,01tOm0000014aSbIAI,true,Mandarin 7
,Education,01tOm0000014aScIAI,true,Mandarin 8
,Education,01tOm0000014aSdIAI,true,Think Like a Lawyer in the Digital World
,Education,01tOm0000014aSeIAI,true,Professional Practice 3
,Education,01tOm0000014ehRIAQ,true,Advanced Project (Griffith University)
,Education,01tOm0000014ehSIAQ,true,Contemporary Debates in Spanish-speaking World (Griffith University)
,Education,01tOm0000014ehTIAQ,true,Italian Literature and Society (Griffith University)
,Education,01tOm0000014ehUIAQ,true,Italian In-Country Independent Study (Griffith University)
,Education,01tOm0000014ehVIAQ,true,Independent Internship (Griffith University)
,Education,01tOm0000014ehWIAQ,true,Language Exchange Study (Griffith University)
,Education,01tOm0000014ehXIAQ,true,Design Psychology
,Education,01tOm0000014ehYIAQ,true,Architecture Design 3
,Education,01tOm0000014ehZIAQ,true,Architecture Design 4
,Education,01tOm0000014ehaIAA,true,Interior Design: Inhabitation
,Education,01tOm0000014ehbIAA,true,Interior Design: Interiority
,Education,01tOm0000014ehcIAA,true,Landscape Design 5: Design and Document
,Education,01tOm0000014ehdIAA,true,Landscape Design 6: Urban Ecologies
,Education,01tOm0000014eheIAA,true,Landscape Ecologies
,Education,01tOm0000014ehfIAA,true,Site Development
,Education,01tOm0000014ehgIAA,true,Transport Planning
,Education,01tOm0000014ehhIAA,true,Stakeholder Engagement
,Education,01tOm0000014ehiIAA,true,Work Integrated Learning (WIL)
,Education,01tOm0000014ehjIAA,true,Environmental Planning
,Education,01tOm0000014ehkIAA,true,Architecture Design 5
,Education,01tOm0000014ehlIAA,true,Architecture Design 6
,Education,01tOm0000014ehmIAA,true,Highrise Construction
,Education,01tOm0000014ehnIAA,true,Interior Design: Intersection
,Education,01tOm0000014ehoIAA,true,Interior Systems
,Education,01tOm0000014ehpIAA,true,"Materials, Products and Processes"
,Education,01tOm0000014ehqIAA,true,Furniture Design and Fabrication
,Education,01tOm0000014ehrIAA,true,Design 1: Space and Scale
,Education,01tOm0000014ehsIAA,true,Design 2: Site and Context
,Education,01tOm0000014ehtIAA,true,Create and Represent: Process
,Education,01tOm0000014ehuIAA,true,Create and Represent: Presentation
,Education,01tOm0000014ehvIAA,true,Spatial Materiality
,Education,01tOm0000014ehwIAA,true,Create and Represent: Documentation
,Education,01tOm0000014ehxIAA,true,Highrise Construction
,Education,01tOm0000014ehyIAA,true,Cost Planning and Control
,Education,01tOm0000014ehzIAA,true,Contract Administration
,Education,01tOm0000014ei0IAA,true,Modern Construction Business
,Education,01tOm0000014ei1IAA,true,Interior Design: Interaction
,Education,01tOm0000014ei2IAA,true,Design in Society
,Education,01tOm0000014ei3IAA,true,Project - Part A
,Education,01tOm0000014ei4IAA,true,Project - Part B
,Education,01tOm0000014ei5IAA,true,Programming and Scheduling
,Education,01tOm0000014ei6IAA,true,Construction and Risk Management
,Education,01tOm0000014ei7IAA,true,Interior Design: Inclusion
,Education,01tOm0000014ei8IAA,true,Interior Design: Integration
,Education,01tOm0000014ei9IAA,true,Professional Practice in Interior Design
,Education,01tOm0000014eiAIAQ,true,Landscape Design 7: Resilient Landscapes
,Education,01tOm0000014eiBIAQ,true,Urban Planning Practice
,Education,01tOm0000014eiCIAQ,true,Community Planning
,Education,01tOm0000014eiDIAQ,true,Regional Planning
,Education,01tOm0000014eiEIAQ,true,Planning Theory and Ethics
,Education,01tOm0000014eiFIAQ,true,Research Strategies in the Built Environment
,Education,01tOm0000014eiGIAQ,true,Sustainable Urban Design
,Education,01tOm0000014eiHIAQ,true,Transdisciplinary Design: Communities
,Education,01tOm0000014eiIIAQ,true,Digital Collaboration & BIM
,Education,01tOm0000014eiJIAQ,true,Integrated Professional Practice
,Education,01tOm0000014eiKIAQ,true,Management and Administration of Projects
,Education,01tOm0000014eiLIAQ,true,In-Country Study - B
,Education,01tOm0000014eiMIAQ,true,In-Country Study Unit
,Education,01tOm0000014eiNIAQ,true,Project
,Education,01tOm0000014eiOIAQ,true,Project 1
,Education,01tOm0000014eiPIAQ,true,Project 2
,Education,01tOm0000014eiQIAQ,true,Project
,Education,01tOm0000014eiRIAQ,true,Introduction to Academic Research
,Education,01tOm0000014eiSIAQ,true,Research Project
,Education,01tOm0000014eiTIAQ,true,Dissertation
,Education,01tOm0000014eiUIAQ,true,Dissertation
,Education,01tOm0000014eiVIAQ,true,Dissertation
,Education,01tOm0000014eiWIAQ,true,Ecological Science
,Education,01tOm0000014eiXIAQ,true,Plant Biology
,Education,01tOm0000014eiYIAQ,true,Molecular Ecology
,Education,01tOm0000014eiZIAQ,true,Digital Advertising and Public Relations Capstone
,Education,01tOm0000014eiaIAA,true,Digital Transformation of Media Industries and the Future of Work
,Education,01tOm0000014eibIAA,true,Storytelling and Visualising Data
,Education,01tOm0000014eicIAA,true,Social Media Data Analytics
,Education,01tOm0000014eidIAA,true,Debates in Digital Culture
,Education,01tOm0000014eieIAA,true,Social Media Strategy Project
,Education,01tOm0000014eifIAA,true,Digital Transformation of Media Industries and the Future of Work
,Education,01tOm0000014eigIAA,true,Communication Research and Problem Solving
,Education,01tOm0000014eihIAA,true,Digital Communication Capstone
,Education,01tOm0000014eiiIAA,true,Digital Communication Capstone
,Education,01tOm0000014eijIAA,true,Written Chinese IIB (University of Queensland)
,Education,01tOm0000014eikIAA,true,Techniques in English/Chinese Translation (University of Queensland)
,Education,01tOm0000014eilIAA,true,Engaging with Indigenous Perspectives 1
,Education,01tOm0000014eimIAA,true,Introduction to Climate Change
,Education,01tOm0000014einIAA,true,Oceans and Atmosphere
,Education,01tOm0000014eioIAA,true,Geospatial Information Systems
,Education,01tOm0000014eipIAA,true,Environmental Geochemistry
,Education,01tOm0000014eiqIAA,true,Natural Hazards
,Education,01tOm0000014eirIAA,true,Climate Interventions
,Education,01tOm0000014eisIAA,true,Dynamic Atmosphere
,Education,01tOm0000014eitIAA,true,STEM in Education: Principles and Practices for 21st Century Learners
,Education,01tOm0000014eiuIAA,true,Digital Fluency for STEM Learning
,Education,01tOm0000014eivIAA,true,Thinking in STEM
,Education,01tOm0000014eiwIAA,true,STEM Pedagogies
,Education,01tOm0000014eixIAA,true,Assessment and STEM Learning
,Education,01tOm0000014eiyIAA,true,Designing for Connected STEM Understanding
,Education,01tOm0000014eizIAA,true,STEM Inquiry Experience
,Education,01tOm0000014ej0IAA,true,Applied STEM in Education
,Education,01tOm0000014ej1IAA,true,Podiatric Therapeutics 2
,Education,01tOm0000014ej2IAA,true,Urban Studies
,Education,01tOm0000014ej3IAA,true,Complex Building Systems
,Education,01tOm0000014ej4IAA,true,Architectural Professional Practice
,Education,01tOm0000014ej5IAA,true,Advanced Building Documentation
,Education,01tOm0000014ej6IAA,true,Design Studio C: Simulated Office
,Education,01tOm0000014ej7IAA,true,Landscape Histories and Criticism
,Education,01tOm0000014ej8IAA,true,Critical Ecologies
,Education,01tOm0000014ej9IAA,true,Studio: Climate-Responsive Design
,Education,01tOm0000014ejAIAQ,true,Studio: Urban Spaces
,Education,01tOm0000014ejBIAQ,true,Studio: Advanced Practice
,Education,01tOm0000014ejCIAQ,true,IVD Research Studio 1
,Education,01tOm0000014ejDIAQ,true,Contemporary Issues in IVD
,Education,01tOm0000014ejEIAQ,true,IVD Research Studio 2
,Education,01tOm0000014ejFIAQ,true,Professional Practice for Designers
,Education,01tOm0000014ejGIAQ,true,Advanced Seminars
,Education,01tOm0000014ejHIAQ,true,Engineering Economy and Planning
,Education,01tOm0000014ejIIAQ,true,Advanced Telecommunications and RF
,Education,01tOm0000014ejJIAQ,true,Decarbonisation for Sustainable Production
,Education,01tOm0000014ejKIAQ,true,Advanced Materials
,Education,01tOm0000014ejLIAQ,true,Circular Economies and Sustainability in Manufacturing
,Education,01tOm0000014ejMIAQ,true,Advanced Manufacturing
,Education,01tOm0000014ejNIAQ,true,Biorefineries and Decarbonisation
,Education,01tOm0000014ejOIAQ,true,Integrated Urban Water Management
,Education,01tOm0000014ejPIAQ,true,Advanced Water and Wastewater Treatment
,Education,01tOm0000014ejQIAQ,true,Public Transport Capacity and Quality
,Education,01tOm0000014ejRIAQ,true,Power System Stability and Control
,Education,01tOm0000014ejSIAQ,true,Distribution Network Analysis
,Education,01tOm0000014ejTIAQ,true,Control of Renewable Electrical Energy Systems - Wind
,Education,01tOm0000014ejUIAQ,true,Control of Renewable Electrical Energy Systems - Photovoltaics
,Education,01tOm0000014ejVIAQ,true,Entrepreneurship and Applications
,Education,01tOm0000014ejWIAQ,true,Industry 4.0 in Engineering Practice
,Education,01tOm0000014ejXIAQ,true,Robotic Manufacturing
,Education,01tOm0000014ejYIAQ,true,Leadership in Digital Manufacturing
,Education,01tOm0000014ejZIAQ,true,Bioproduct Separation and Purification
,Education,01tOm0000014ejaIAA,true,Industrial Fermentation
,Education,01tOm0000014ejbIAA,true,Foundations of Industrial Biotechnology
,Education,01tOm0000014ejcIAA,true,Transport Safety Analysis and Evaluation
,Education,01tOm0000014ejdIAA,true,Artificial Intelligence in Transport
,Education,01tOm0000014ejeIAA,true,Econometrics of People and Freight Transport
,Education,01tOm0000014ejfIAA,true,Catchment Hydrology and Flood Modelling
,Education,01tOm0000014ejgIAA,true,Artificial Intelligence in Water Modelling
,Education,01tOm0000014ejhIAA,true,Integrated Water Modelling
,Education,01tOm0000014ejiIAA,true,Robot Systems
,Education,01tOm0000014ejjIAA,true,Advanced Machine Learning
,Education,01tOm0000014ejkIAA,true,Project 2
,Education,01tOm0000014ejlIAA,true,Industry Project
,Education,01tOm0000014ejmIAA,true,Industry 5.0 in Engineering Practice
,Education,01tOm0000014ejnIAA,true,Advanced Bioprocess Modelling and Design
,Education,01tOm0000014ejoIAA,true,Specialist Design for Smart Transport
,Education,01tOm0000014ejpIAA,true,Net Zero Water Treatment and Water Sensitive Urban Design (WSUD)
,Education,01tOm0000014ejqIAA,true,Young Adult Literature
,Education,01tOm0000014ejrIAA,true,Visual Arts and Media Arts Education
,Education,01tOm0000014ejsIAA,true,"Curriculum, Pedagogy and Assessment: Junior Secondary English"
,Education,01tOm0000014ejtIAA,true,"Curriculum, Pedagogy and Assessment: Junior Secondary Mathematics"
,Education,01tOm0000014ejuIAA,true,"Curriculum, Pedagogy and Assessment: Junior Secondary Geography"
,Education,01tOm0000014ejvIAA,true,"Curriculum, Pedagogy and Assessment: Junior Secondary Dance"
,Education,01tOm0000014ejwIAA,true,"Curriculum, Pedagogy and Assessment: Junior Secondary Drama"
,Education,01tOm0000014ejxIAA,true,"Curriculum, Pedagogy and Assessment: Junior Secondary Film & Media"
,Education,01tOm0000014ejyIAA,true,"Curriculum, Pedagogy and Assessment: Junior Secondary Music"
,Education,01tOm0000014ejzIAA,true,"Curriculum, Pedagogy and Assessment: Junior Secondary Visual Arts"
,Education,01tOm0000014ek0IAA,true,Literature: Theory and Practice
,Education,01tOm0000014ek1IAA,true,Professional Experience: Creating Positive Learning Environments
,Education,01tOm0000014ek2IAA,true,"Curriculum, Pedagogy and Assessment: Senior Secondary English"
,Education,01tOm0000014ek3IAA,true,"Curriculum, Pedagogy and Assessment: Senior Secondary Mathematics"
,Education,01tOm0000014ek4IAA,true,"Curriculum, Pedagogy and Assessment: Senior Secondary Geography"
,Education,01tOm0000014ek5IAA,true,"Curriculum, Pedagogy and Assessment: Senior Secondary Dance"
,Education,01tOm0000014ek6IAA,true,"Curriculum, Pedagogy and Assessment: Senior Secondary Drama"
,Education,01tOm0000014ek7IAA,true,"Curriculum, Pedagogy and Assessment: Senior Secondary Film and Media"
,Education,01tOm0000014ek8IAA,true,"Curriculum, Pedagogy and Assessment: Senior Secondary Music"
,Education,01tOm0000014ek9IAA,true,"Curriculum, Pedagogy and Assessment: Senior Secondary Visual Arts"
,Education,01tOm0000014ekAIAQ,true,Professional Experience: Evidence-Informed Practice
,Education,01tOm0000014ekBIAQ,true,Professional Experience: Evidence-Informed Professional Practice (School)
,Education,01tOm0000014ekCIAQ,true,Professional Experience: Evidence-Informed Professional Practice (Kindy)
,Education,01tOm0000014ekDIAQ,true,Professional Experience: Leadership and Advocacy in Early Childhood
,Education,01tOm0000014ekEIAQ,true,HASS: History and Civics Education
,Education,01tOm0000014ekFIAQ,true,Innovative Learning and Teaching with Digital Technologies
,Education,01tOm0000014ekGIAQ,true,Professional Experience: Transition to Professional Practice
,Education,01tOm0000014ekHIAQ,true,Professional Experience: Transition to Professional Practice (School)
,Education,01tOm0000014ekIIAQ,true,Professional Experience: Transition to Professional Practice (Kindy)
,Education,01tOm0000014ekJIAQ,true,Professional Experiences: Introduction to Professional Practice
,Education,01tOm0000014ekKIAQ,true,Curriculum and Pedagogy: Innovation
,Education,01tOm0000014ekLIAQ,true,Designing Innovative Learning Using Digital Technologies
,Education,01tOm0000014ekMIAQ,true,Conducting Research in Education
,Education,01tOm0000014ekNIAQ,true,"Incl Ed: Hist, Concep and Legal Found"
,Education,01tOm0000014ekOIAQ,true,Understanding Reading and Writing Difficulties
,Education,01tOm0000014ekPIAQ,true,Multi-Tiered Supports for Diverse Learners
,Education,01tOm0000014ekQIAQ,true,Creating Positive Learning Environments
,Education,01tOm0000014ekRIAQ,true,Theory and Practice of Second Language Teaching and Learning
,Education,01tOm0000014ekSIAQ,true,Sociolinguistics
,Education,01tOm0000014ekTIAQ,true,Second Language Curriculum Design
,Education,01tOm0000014ekUIAQ,true,Second Language Assessment
,Education,01tOm0000014ekVIAQ,true,Pedagogy in First Nations Education
,Education,01tOm0000014ekWIAQ,true,Designing Curriculum in First Nations Education
,Education,01tOm0000014ekXIAQ,true,Policy in First Nations Education
,Education,01tOm0000014ekYIAQ,true,Designing for Learning in First Nations Education
,Education,01tOm0000014ekZIAQ,true,Introduction to Trauma-Aware Education
,Education,01tOm0000014ekaIAA,true,Understanding Adverse Childhood Experiences
,Education,01tOm0000014ekbIAA,true,The Science of Complex Trauma
,Education,01tOm0000014ekcIAA,true,Learners Impacted by Trauma
,Education,01tOm0000014ekdIAA,true,Leading Trauma-Aware Education
,Education,01tOm0000014ekeIAA,true,Leadership Identity
,Education,01tOm0000014ekfIAA,true,Leading the Learning of Others
,Education,01tOm0000014ekgIAA,true,Leading Innovation and Change
,Education,01tOm0000014ekhIAA,true,Leading Evaluation
,Education,01tOm0000014ekiIAA,true,Investigating Curriculum and Pedagogy in Early Childhood
,Education,01tOm0000014ekjIAA,true,Arts and Science in Early Childhood
,Education,01tOm0000014ekkIAA,true,Mathematics in Early Childhood
,Education,01tOm0000014eklIAA,true,"Language, Literacies and Communications in Early Childhood"
,Education,01tOm0000014ekmIAA,true,Understanding Research for Professionals
,Education,01tOm0000014eknIAA,true,Big Data and Learning Analytics
,Education,01tOm0000014ekoIAA,true,Understanding Large Scale Assessments
,Education,01tOm0000014ekpIAA,true,Practitioner Research (Action Research)
,Education,01tOm0000014ekqIAA,true,Case Study and Ethnography
,Education,01tOm0000014ekrIAA,true,Evaluating Programs
,Education,01tOm0000014eksIAA,true,Getting the most out of Surveys in your Workplace
,Education,01tOm0000014ektIAA,true,Capstone
,Education,01tOm0000014ekuIAA,true,Career Counselling and Professional Practice
,Education,01tOm0000014ekvIAA,true,Inclusive Education: Policy and Practice Foundations
,Education,01tOm0000014ekwIAA,true,Environmental Pollution
,Education,01tOm0000014ekxIAA,true,Groundwater Systems
,Education,01tOm0000014ekyIAA,true,Teaching and Learning French (UQ)
,Education,01tOm0000014ekzIAA,true,Inside Germany - Contemporary German Cultures (University of Queensland)
,Education,01tOm0000014el0IAA,true,Advanced German Language 3 (University of Queensland)
,Education,01tOm0000014el1IAA,true,Advanced Special Topics in German Studies (University of Queensland)
,Education,01tOm0000014el2IAA,true,International Study Tour
,Education,01tOm0000014el3IAA,true,Special Topic 2
,Education,01tOm0000014el4IAA,true,Special Topic 3
,Education,01tOm0000014el5IAA,true,Special Topic Unit (12cp)
,Education,01tOm0000014el6IAA,true,Grounding Theory and Practice
,Education,01tOm0000014el7IAA,true,Linking Leadership and Complexity of Mind
,Education,01tOm0000014el8IAA,true,"Groups, Cultures and the Collective"
,Education,01tOm0000014el9IAA,true,Influencing Organisational Systems and Strategies
,Education,01tOm0000014elAIAQ,true,Entrepreneurship
,Education,01tOm0000014elBIAQ,true,Management Theory and Practice
,Education,01tOm0000014elCIAQ,true,Management Theory and Practice
,Education,01tOm0000014elDIAQ,true,Organisational Behaviour
,Education,01tOm0000014elEIAQ,true,Organisational Behaviour
,Education,01tOm0000014elFIAQ,true,Partnerships for Policy Making
,Education,01tOm0000014elGIAQ,true,Partnerships for Policy Making
,Education,01tOm0000014elHIAQ,true,Strategic Decision-Making for Outcomes
,Education,01tOm0000014elIIAQ,true,Strategic Decision-Making for Outcomes
,Education,01tOm0000014elJIAQ,true,Applied Economics
,Education,01tOm0000014elKIAQ,true,Applied Economics
,Education,01tOm0000014elLIAQ,true,Data Analysis and Finance
,Education,01tOm0000014elMIAQ,true,Data Analysis and Finance
,Education,01tOm0000014elNIAQ,true,"Innovation, Competitiveness and Growth"
,Education,01tOm0000014elOIAQ,true,"Innovation, Competitiveness and Growth"
,Education,01tOm0000014elPIAQ,true,Behavioural Economics and Policy
,Education,01tOm0000014elQIAQ,true,Behavioural Economics and Policy
,Education,01tOm0000014elRIAQ,true,Special Topic 2
,Education,01tOm0000014elSIAQ,true,Financial Planning Principles and Regulation
,Education,01tOm0000014elTIAQ,true,Financial Planning Principles and Regulation
,Education,01tOm0000014elUIAQ,true,Ethics & Professional Relationships
,Education,01tOm0000014elVIAQ,true,Behavioural Client Management - Financial Planning
,Education,01tOm0000014elWIAQ,true,Behavioural Client Management - Financial Planning
,Education,01tOm0000014elXIAQ,true,Strategic Alignment and Project Implementation
,Education,01tOm0000014elYIAQ,true,Strategic Alignment and Project Implementation
,Education,01tOm0000014elZIAQ,true,Contract Risk Allocation and Insurance
,Education,01tOm0000014elaIAA,true,Contract Risk Allocation and Insurance
,Education,01tOm0000014elbIAA,true,Special Topic Unit (12cp)
,Education,01tOm0000014elcIAA,true,Leading Ethical Organisations
,Education,01tOm0000014eldIAA,true,Leading Ethical Organisations
,Education,01tOm0000014eleIAA,true,Stewarding Public Funds
,Education,01tOm0000014elfIAA,true,Leading Strategic Initiatives
,Education,01tOm0000014elgIAA,true,Delivering Complex Policy
,Education,01tOm0000014elhIAA,true,Delivering Complex Policy
,Education,01tOm0000014eliIAA,true,Managing Sourcing & Contracting
,Education,01tOm0000014eljIAA,true,Managing Sourcing & Contracting
,Education,01tOm0000014elkIAA,true,Managing Strategic Risk
,Education,01tOm0000014ellIAA,true,Managing Strategic Risk
,Education,01tOm0000014elmIAA,true,Leading in the Government Context
,Education,01tOm0000014elnIAA,true,Leading in the Government Context
,Education,01tOm0000014eloIAA,true,Data and Information Literacy
,Education,01tOm0000014elpIAA,true,Data and Information Literacy
,Education,01tOm0000014elqIAA,true,Managing Talent & Succession
,Education,01tOm0000014elrIAA,true,Managing Talent & Succession
,Education,01tOm0000014elsIAA,true,Systems Thinking for Leaders
,Education,01tOm0000014eltIAA,true,Grounding Theory and Practice
,Education,01tOm0000014eluIAA,true,Linking Leadership and Complexity of Mind
,Education,01tOm0000014elvIAA,true,"Groups, Cultures and the Collective"
,Education,01tOm0000014elwIAA,true,"Groups, Cultures and the Collective"
,Education,01tOm0000014elxIAA,true,Influencing Organisational Systems and Strategies
,Education,01tOm0000014elyIAA,true,Research Project 1
,Education,01tOm0000014elzIAA,true,Research Project 2
,Education,01tOm0000014em0IAA,true,Research Project 3
,Education,01tOm0000014em1IAA,true,Research Project for Honours
,Education,01tOm0000014em2IAA,true,Health Management Project
,Education,01tOm0000014em3IAA,true,Dissertation
,Education,01tOm0000014em4IAA,true,Dissertation
,Education,01tOm0000014em5IAA,true,Dissertation
,Education,01tOm0000014em6IAA,true,Project
,Education,01tOm0000014em7IAA,true,Health Statistics 2
